id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
89224,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,2159,0,5,0,2,4,4,4,3,3,0,3,3,3,5,0,0
79216,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2987,1,1,1,3,1,1,1,1,4,2,3,1,2,1,0,12
79214,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,3187,0,5,0,2,3,1,2,2,2,0,2,2,2,3,0,0
60848,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,3211,0,5,0,2,2,0,2,2,2,5,4,4,1,2,2,0
108368,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2702,1,1,1,3,3,1,1,3,1,5,4,3,4,3,10,17
80579,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,3110,1,1,1,3,2,1,2,2,1,4,3,3,4,2,0,0
86735,satisfied,Female,Loyal Customer,66,Personal Travel,Eco Plus,1768,0,5,0,2,3,0,3,3,1,5,2,4,2,3,0,0
75237,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,1765,0,5,0,3,5,4,4,5,5,0,5,2,5,3,24,37
58331,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,3241,0,5,0,3,4,5,4,2,2,0,2,3,2,3,19,18
111235,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,3376,0,5,0,3,3,0,3,3,4,3,4,3,5,3,14,19
83323,neutral or dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2850,1,1,1,3,1,1,1,1,2,5,4,1,3,1,0,9
75277,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2577,1,1,1,3,3,1,3,3,3,5,2,4,3,3,58,37
96359,satisfied,Female,Loyal Customer,44,Personal Travel,Eco Plus,1657,0,5,0,3,3,4,5,2,2,0,2,4,2,3,18,0
34015,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,2643,0,5,0,3,3,4,4,4,4,0,2,5,4,3,19,3
77261,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2689,1,1,1,3,4,1,4,4,4,4,3,2,2,4,1,0
70403,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2605,1,1,1,3,3,1,3,3,1,2,2,4,4,3,0,0
98321,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,3094,0,5,0,3,5,0,5,5,4,3,5,5,4,5,87,93
61114,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco Plus,2817,1,1,1,3,1,1,1,1,3,1,2,2,4,1,0,0
27833,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,3324,1,1,1,3,4,1,4,4,4,3,1,4,2,4,0,0
92136,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2583,1,1,1,3,2,1,2,2,4,4,4,3,4,2,0,0
71338,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2711,1,1,1,3,4,1,4,4,2,4,3,4,2,4,0,0
119685,satisfied,Female,Loyal Customer,52,Personal Travel,Business,1529,0,5,0,3,4,0,4,4,3,3,4,5,4,4,0,17
112087,satisfied,Female,Loyal Customer,30,Personal Travel,Eco,2824,0,5,0,3,1,0,1,1,3,2,4,4,5,1,0,0
74655,neutral or dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2649,1,1,1,3,5,1,4,5,3,3,4,4,4,5,122,105
118204,neutral or dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2548,1,1,1,3,3,1,1,3,1,3,3,1,3,3,15,0
75852,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,1476,0,5,0,3,2,0,2,2,3,5,4,3,5,2,53,40
81224,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,1428,0,5,0,3,1,0,2,1,3,5,5,5,4,1,48,75
55850,neutral or dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,3220,1,1,1,3,1,1,1,1,4,1,3,2,3,1,0,12
61828,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,2678,0,5,0,3,2,5,4,1,1,0,1,4,1,4,11,0
69729,neutral or dissatisfied,Female,Loyal Customer,37,Personal Travel,Eco,3317,1,1,1,3,1,4,4,2,1,4,4,4,2,4,231,250
39981,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2226,1,1,1,3,1,1,2,1,2,3,2,4,3,1,0,0
26411,neutral or dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2380,1,1,1,3,3,1,5,3,2,3,2,4,2,3,0,0
109945,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,1208,0,5,0,3,4,4,5,4,4,0,1,5,4,4,0,0
15003,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2147,0,5,0,3,4,0,4,4,5,2,4,3,5,4,0,0
91644,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2320,1,1,1,3,5,1,5,5,3,3,3,2,3,5,3,3
88978,neutral or dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,2124,1,1,1,3,1,1,1,1,2,1,3,3,2,1,0,0
108937,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2710,1,1,1,3,1,1,1,1,1,2,2,3,3,1,0,0
58012,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco Plus,2720,1,1,1,3,4,1,4,4,1,2,2,1,2,4,0,0
71643,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,1167,0,5,0,3,4,4,2,1,1,0,1,2,1,2,0,0
72615,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,1133,0,5,0,3,2,0,2,2,5,3,4,5,4,2,0,0
26548,neutral or dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2671,1,1,1,3,3,1,3,3,1,1,3,1,2,3,16,51
69440,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2084,1,1,1,3,1,1,1,1,2,5,4,4,4,1,0,0
73004,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,2932,1,1,1,3,1,1,1,2,3,4,3,1,1,1,179,166
36672,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2534,1,1,1,3,3,1,3,3,1,4,3,1,4,3,0,0
89799,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,2510,0,5,0,3,4,0,4,4,3,5,5,3,4,4,0,0
37668,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,2680,0,5,0,3,2,4,5,3,3,0,1,4,3,4,0,0
30728,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2660,1,1,1,3,1,1,1,1,1,1,3,4,3,1,0,0
110193,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1714,1,1,1,3,3,1,2,3,2,4,3,4,2,3,5,0
34187,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,2361,0,5,0,3,4,4,5,1,1,0,1,4,1,3,30,21
68419,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,1084,0,5,0,3,2,5,5,3,3,0,1,3,3,3,0,0
27242,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,1056,0,5,0,3,4,0,4,4,3,3,4,5,4,4,0,0
7924,neutral or dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2793,1,1,1,3,4,1,4,4,3,1,3,3,2,4,0,0
111625,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2352,1,1,1,3,5,1,5,5,3,2,3,4,4,5,0,0
125960,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco Plus,2705,1,1,1,3,1,1,1,1,1,5,2,4,2,1,0,0
109576,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2869,1,1,1,3,1,1,1,1,1,5,3,3,3,1,24,15
96661,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2071,1,1,1,3,5,1,5,5,4,1,4,4,4,5,20,11
39616,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2112,1,1,1,3,2,1,2,2,1,3,3,1,3,2,0,0
83119,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2338,0,5,0,3,3,4,4,5,5,0,5,5,5,5,0,0
29142,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,2602,0,5,0,3,2,0,2,2,3,3,4,3,5,2,0,0
27586,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1935,0,5,0,3,5,0,5,5,4,5,3,3,3,5,0,0
70657,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1832,1,1,1,3,3,1,3,3,1,4,4,3,3,3,0,0
25967,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2479,0,5,0,4,5,0,5,5,5,2,4,4,5,5,6,0
29079,neutral or dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,2181,1,1,1,3,2,1,2,2,3,1,4,1,3,2,0,0
106984,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,2355,0,5,0,4,5,5,4,3,3,0,3,4,3,5,45,55
60025,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,975,0,5,0,4,4,0,4,4,4,5,4,5,5,4,10,3
68898,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,957,0,5,0,4,2,0,2,2,5,4,4,5,4,2,0,0
121643,satisfied,Female,Loyal Customer,25,Personal Travel,Eco Plus,1771,0,5,0,4,3,0,1,3,5,3,4,3,2,3,90,76
105829,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2265,1,1,1,3,3,1,3,3,4,5,3,1,4,3,4,8
54522,neutral or dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2467,1,1,1,3,5,1,5,5,4,2,2,4,3,5,0,0
64083,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,966,0,5,0,4,5,5,4,3,3,0,3,3,3,4,0,0
72611,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,960,0,5,0,4,5,5,4,2,2,0,5,5,2,3,0,0
33732,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,2117,1,1,1,3,1,1,4,1,3,2,2,2,3,1,29,40
58936,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,2250,1,1,1,3,4,1,4,4,3,4,3,4,4,4,2,0
8399,neutral or dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1967,1,1,1,3,4,1,4,4,4,1,4,2,3,4,0,43
7379,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2316,1,1,1,3,4,1,4,4,4,4,2,4,3,4,0,0
77796,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,2598,1,1,1,3,1,1,1,1,3,3,3,4,4,1,0,0
29314,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,897,0,5,0,4,1,0,1,1,5,2,5,3,4,1,0,0
97367,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2449,0,5,0,4,2,4,4,1,1,0,1,4,1,3,44,46
127424,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,873,0,5,0,4,3,4,4,3,3,0,3,4,3,4,0,0
17269,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,897,0,5,0,4,4,5,4,1,1,0,1,3,1,3,0,0
75683,neutral or dissatisfied,Male,Loyal Customer,22,Personal Travel,Business,1807,1,1,1,3,4,1,4,4,4,1,3,4,4,4,7,18
70499,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1958,1,1,1,3,3,1,3,3,4,1,4,4,4,3,95,121
57701,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2131,1,1,1,3,1,1,1,1,2,4,4,4,4,1,0,0
28347,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,911,0,5,0,4,4,0,4,4,5,4,5,4,4,4,0,0
20616,neutral or dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2097,1,1,1,3,4,1,4,4,3,1,4,1,3,4,0,1
31718,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,863,0,5,0,4,2,0,3,2,3,5,3,4,1,2,0,0
47923,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,839,0,5,0,5,1,0,3,1,3,5,5,5,5,1,0,0
47977,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,846,0,5,0,5,4,2,2,3,3,0,3,5,3,5,0,
98672,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2058,0,5,0,5,4,0,4,4,5,5,4,2,2,4,45,46
112481,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1844,1,1,1,3,1,1,1,1,3,5,3,2,4,1,0,0
47973,neutral or dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,2265,1,1,1,3,4,1,3,4,3,5,4,1,3,4,0,0
85273,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1595,0,5,1,1,3,4,4,4,4,1,2,5,4,3,0,0
75772,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2092,0,5,1,3,5,5,4,3,3,1,3,5,3,3,0,0
85289,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1606,1,1,1,3,3,1,3,3,3,3,4,3,4,3,0,0
124389,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,816,0,5,1,3,5,1,5,5,3,2,4,4,1,5,0,0
110474,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,830,0,5,1,3,2,1,2,2,4,5,4,5,4,2,1,4
42359,neutral or dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1438,1,1,1,3,5,1,5,5,2,2,3,4,3,5,0,0
55933,neutral or dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,2667,1,1,1,3,4,1,4,4,2,1,3,4,3,4,0,21
77774,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,766,0,5,1,4,1,1,1,1,5,5,4,3,5,1,0,0
124878,neutral or dissatisfied,Male,Loyal Customer,23,Personal Travel,Business,2385,1,1,1,3,4,1,4,4,1,2,2,4,3,4,2,0
110629,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,742,0,5,1,4,3,1,3,3,5,4,5,4,4,3,2,3
8981,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2158,0,5,1,4,1,1,1,1,3,2,5,5,4,1,30,4
100202,neutral or dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco Plus,2559,1,1,1,3,5,1,1,5,2,1,3,4,3,5,0,0
41574,neutral or dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1776,1,1,1,3,2,1,2,2,1,4,4,2,3,2,7,21
2477,satisfied,Female,Loyal Customer,32,Personal Travel,Eco Plus,2054,0,5,1,4,5,5,4,3,3,1,3,3,3,5,12,8
86843,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,2238,0,5,1,5,3,3,5,4,4,1,4,3,4,3,0,23
25855,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,711,4,0,2,3,5,5,4,3,3,2,4,5,3,5,0,0
86883,neutral or dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco Plus,2047,1,1,1,3,4,1,4,4,1,5,2,1,3,4,0,0
5973,satisfied,Female,Loyal Customer,24,Personal Travel,Business,2130,4,0,4,2,3,5,4,3,3,4,3,5,3,3,0,0
78104,neutral or dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,1662,1,1,1,3,1,1,1,1,1,2,4,3,3,1,15,28
91553,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2413,1,1,1,3,2,1,2,2,3,3,3,1,3,2,0,18
104232,satisfied,Female,Loyal Customer,18,Personal Travel,Eco Plus,2312,4,0,4,3,4,3,4,2,2,4,2,4,2,4,15,0
27614,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,686,4,0,4,3,1,4,1,1,5,3,5,5,5,1,0,0
47211,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,729,4,0,4,3,5,4,4,5,5,4,2,4,5,4,0,0
100694,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1941,1,1,1,3,4,1,4,4,4,5,4,2,4,4,0,0
24398,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco Plus,1765,1,1,1,3,5,1,5,5,4,3,3,3,2,5,6,3
93678,neutral or dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,1661,1,1,1,3,4,1,1,4,2,5,4,4,3,4,0,0
30888,neutral or dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2525,1,1,1,3,5,1,2,5,2,1,3,2,4,5,25,13
17074,neutral or dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1552,1,1,1,3,1,1,1,1,2,1,2,2,3,1,29,15
117195,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,2023,1,1,1,3,1,1,1,1,4,5,2,4,2,1,80,78
43197,neutral or dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2169,1,1,1,3,3,1,3,3,3,4,3,1,4,3,0,10
3852,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1772,1,1,1,3,4,1,1,4,4,1,2,4,3,4,22,
117319,satisfied,Female,Loyal Customer,33,Personal Travel,Eco Plus,2133,4,0,4,3,4,4,4,4,4,5,5,4,5,4,0,0
118859,neutral or dissatisfied,Female,Loyal Customer,36,Personal Travel,Eco Plus,2293,1,1,1,3,1,3,3,1,1,3,4,3,3,3,155,138
16834,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,2543,4,0,4,3,4,4,5,5,5,4,5,4,5,3,0,0
24430,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,648,4,0,4,4,5,4,5,4,4,4,5,3,4,4,0,0
19803,satisfied,Female,Loyal Customer,62,Personal Travel,Business,681,4,0,4,4,1,4,1,1,5,4,4,5,4,1,0,0
82712,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1734,1,1,1,3,4,1,4,4,4,4,3,4,4,4,0,0
101982,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1466,1,1,1,3,5,1,5,5,4,1,3,4,4,5,0,0
109238,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2151,1,1,1,3,1,1,1,1,4,5,3,1,3,1,0,0
44069,neutral or dissatisfied,Female,Loyal Customer,36,Personal Travel,Eco,2567,1,1,1,3,1,1,1,3,4,4,3,1,4,1,159,160
42702,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2215,1,1,1,3,4,1,4,4,1,3,4,3,3,4,0,0
117983,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2130,1,1,1,3,5,1,5,5,4,4,3,2,3,5,17,3
123211,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,638,4,0,5,3,2,5,2,2,4,2,4,3,5,2,0,0
58127,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1429,1,1,1,3,4,1,4,4,4,5,2,3,3,4,25,18
66141,neutral or dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,2257,1,1,1,3,4,1,4,4,1,1,3,3,2,4,0,9
91097,neutral or dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1734,1,1,1,3,3,1,3,3,2,1,4,2,4,3,0,0
118918,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,2450,1,1,1,3,3,1,3,3,3,3,3,3,4,3,6,0
28210,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,616,4,1,0,2,2,0,2,2,2,2,2,2,3,2,106,107
23337,neutral or dissatisfied,Female,Loyal Customer,55,Personal Travel,Eco,2226,1,1,1,3,4,3,3,4,4,1,4,4,4,2,38,131
78804,satisfied,Female,Loyal Customer,26,Personal Travel,Eco,2193,4,1,0,4,2,0,2,2,1,5,4,4,4,2,0,0
65105,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2197,1,1,1,3,3,1,3,3,1,3,3,1,4,3,0,0
55550,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1823,4,1,2,2,3,2,3,3,4,3,2,3,2,3,31,24
42644,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1488,1,1,1,3,3,1,3,3,4,1,3,4,3,3,0,6
106705,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2068,4,1,2,3,2,3,3,3,3,2,3,1,3,2,0,0
24507,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1723,4,1,3,2,1,3,1,1,4,2,2,3,1,1,0,0
108547,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,2001,4,1,3,2,5,1,3,3,3,3,3,3,3,2,0,0
21980,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,523,4,1,4,1,5,4,5,5,3,5,2,1,1,5,13,9
86885,satisfied,Female,Loyal Customer,54,Personal Travel,Eco Plus,525,4,1,4,1,2,2,1,2,2,4,2,3,2,1,0,0
97838,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1558,4,1,4,2,1,2,2,5,5,4,5,2,5,2,29,31
13407,satisfied,Female,Loyal Customer,15,Personal Travel,Business,2064,4,1,4,2,1,4,1,1,4,3,2,2,3,1,0,0
107377,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Business,2243,1,1,1,3,2,1,2,2,1,5,4,1,4,2,93,80
41843,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1979,4,1,4,2,5,1,1,2,2,4,2,4,2,4,0,2
70164,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,2199,4,1,4,2,2,4,2,2,4,4,3,4,2,2,28,14
12937,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,485,4,1,4,2,5,4,5,5,4,1,2,2,1,5,0,10
105426,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1510,1,1,1,3,2,1,2,2,4,4,4,4,3,2,15,7
22015,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1702,1,1,1,3,4,1,4,4,3,3,2,2,3,4,0,0
95556,satisfied,Female,Loyal Customer,19,Personal Travel,Eco Plus,1622,4,1,4,2,1,4,1,1,1,4,2,2,3,1,70,60
15507,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1639,1,1,1,3,1,1,1,1,3,2,2,3,2,1,0,0
87576,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1271,4,1,4,2,1,4,1,1,3,3,3,3,3,1,22,17
87586,neutral or dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1306,1,1,1,3,5,1,5,5,1,1,3,3,4,5,45,40
42477,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2094,4,1,4,2,2,2,2,1,1,4,1,2,1,2,0,4
11771,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1529,1,1,1,3,3,1,3,3,4,4,2,3,3,3,0,0
24038,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,430,4,1,4,2,1,3,2,2,2,4,2,2,2,2,14,22
87405,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1706,4,1,4,3,2,4,2,2,2,2,3,4,4,2,41,42
17887,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1664,4,1,4,3,3,4,4,2,2,4,2,1,2,3,0,0
83870,satisfied,Female,Loyal Customer,45,Personal Travel,Eco Plus,426,4,1,4,3,2,4,2,2,3,1,4,4,4,2,14,23
14728,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco Plus,2002,1,1,1,3,5,1,5,5,4,1,3,3,3,5,0,0
17105,neutral or dissatisfied,Female,Loyal Customer,68,Personal Travel,Eco,1931,1,1,1,3,1,2,2,3,3,1,3,4,3,3,108,131
128983,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1735,1,1,1,3,4,1,4,4,1,1,4,1,3,4,0,0
91055,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,446,4,1,4,3,3,4,3,3,2,1,3,3,2,3,0,0
103735,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,1967,1,1,1,3,4,1,4,4,1,4,3,4,3,4,0,0
5540,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,1436,1,1,1,3,5,1,5,5,3,3,3,3,2,5,0,0
124730,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1832,4,1,4,3,2,4,4,5,5,4,5,3,5,1,0,0
40624,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2180,4,1,4,3,2,4,2,2,4,1,2,4,2,2,0,0
116191,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2007,1,1,1,3,2,1,1,2,2,3,4,1,3,2,0,0
1101,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,371,4,1,4,3,2,4,1,2,3,4,4,2,4,2,0,0
80935,neutral or dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,2275,1,1,1,3,5,1,5,5,1,2,3,4,3,5,0,0
127124,neutral or dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,2261,1,1,1,3,4,1,4,4,4,4,3,4,3,4,20,0
75633,neutral or dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco Plus,1884,1,1,1,3,2,1,2,2,3,3,3,4,3,2,0,0
75612,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1440,4,1,4,3,1,4,1,1,4,1,3,1,4,1,64,73
104990,satisfied,Female,Loyal Customer,51,Business travel,Eco,354,4,1,4,3,3,4,3,3,1,4,3,2,2,3,13,4
47959,satisfied,Female,Loyal Customer,63,Business travel,Eco,354,4,1,4,4,4,4,4,4,3,5,3,1,4,4,0,0
47969,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco,1937,1,1,1,3,3,1,3,3,4,1,3,1,3,3,6,34
66559,satisfied,Female,Loyal Customer,22,Business travel,Eco,1462,4,1,4,4,4,4,4,4,2,1,3,3,4,4,5,14
121677,satisfied,Female,Loyal Customer,67,Business travel,Eco,347,4,1,4,4,2,4,2,2,2,5,4,1,3,2,0,0
117829,satisfied,Female,Loyal Customer,23,Business travel,Eco,1143,4,1,4,4,5,4,5,5,4,4,3,4,3,5,3,0
127142,satisfied,Female,Loyal Customer,63,Business travel,Eco,357,4,1,4,4,5,3,4,4,4,4,5,1,4,1,0,7
94997,satisfied,Female,Loyal Customer,37,Business travel,Eco,1198,4,1,4,4,4,4,3,3,3,4,3,3,3,2,13,8
19935,satisfied,Female,Loyal Customer,51,Business travel,Eco,323,4,1,4,4,2,4,2,2,2,1,2,1,3,2,0,0
117331,satisfied,Female,Loyal Customer,31,Business travel,Business,1760,4,1,4,4,4,4,4,4,3,2,3,3,4,4,38,42
39186,satisfied,Female,Loyal Customer,38,Business travel,Eco,1879,4,1,4,4,4,4,4,4,4,4,3,2,4,4,0,0
105912,neutral or dissatisfied,Male,Loyal Customer,29,Business travel,Eco,1577,1,1,1,3,2,1,2,2,3,3,4,2,3,2,2,11
65073,satisfied,Female,Loyal Customer,13,Business travel,Eco,2021,4,1,4,4,5,3,3,3,3,4,3,2,3,1,0,0
91039,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Eco,1088,1,1,1,3,3,1,3,3,3,5,2,1,2,3,1,0
11129,satisfied,Female,Loyal Customer,29,Business travel,Eco,1372,4,1,4,4,5,4,4,4,4,4,4,3,4,3,46,46
34801,neutral or dissatisfied,Male,Loyal Customer,37,Business travel,Eco,1611,1,1,1,3,2,1,2,2,2,4,2,2,3,2,0,0
34789,satisfied,Female,Loyal Customer,64,Business travel,Eco,293,4,1,4,4,5,3,4,1,1,4,1,2,1,2,28,31
